ids,followers,monthly_listeners,popularity,num_releases,num_tracks,playlists_distintas,antiguedad,genero,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0vqJkZ0RpLZixt3lTmD8vP,271425.0833333333,11251410.333333334,67.66666666666667,20.0,1.0,4.0,6.0,pop,0.04731833333333333,0.7056666666666667,0.7334999999999999,0.003020641666666667,0.2165166666666667,-6.072666666666667,0.11764999999999999,132.2345,0.49133333333333334
0vvLUDvumHN2BRVL0ks8Uq,4219.0,419498.0,40.0,5.0,1.0,1.0,6.0,pop,0.00827,0.589,0.881,0.00277,0.348,-5.23,0.049,137.012,0.34
0w1sbtZVQoK6GzV4A4OkCv,92686.75,5168551.5,65.75,11.5,1.0,4.0,2.0,electronica,0.013607857142857144,0.6887142857142857,0.9405714285714285,0.47547,0.11654285714285714,-5.920857142857143,0.08534285714285715,126.57257142857144,0.3744714285714285
0w7aB02RXntGs6Gng4IfIn,353.0,1127546.0,27.0,8.0,1.0,1.0,3.0,instrumental,0.801,0.369,0.0843,0.944,0.0891,-29.715,0.0606,104.257,0.0642
0wB5diKi6MD5CqXoJ3h6lJ,310.0,58193.0,28.0,6.0,1.0,1.0,2.0,electronica,0.00614,0.637,0.872,0.906,0.0545,-8.67,0.0329,121.013,0.161
0wMU0ruU41VLCAdBaWBo1j,7873.0,316049.0,28.25,20.0,1.0,1.0,10.0,coreano,0.0287,0.674,0.891,0.0,0.211,-3.897,0.241,102.926,0.33
0wN7ALPeSqOb16sG7vl4RC,781.0,510453.0,46.0,20.0,1.0,1.0,3.0,instrumental,0.894,0.634,0.323,0.808,0.113,-11.306,0.178,83.003,0.371
0wNZvrIMNUCs24G0wFg2D6,136943.0,311593.0,52.0,20.0,2.0,1.0,12.0,rock,0.0155,0.634,0.807,0.0,0.0516,-5.991,0.332,166.949,0.847
0wOXK4GjUAFUDhd7mvKBbW,32418.0,1694849.0,53.0,20.0,1.0,1.0,23.0,electronica,0.0415,0.708,0.936,0.818,0.185,-5.383,0.0957,130.029,0.0962
0wOej91SVqB1zcYkW6xUtA,343041.0,485739.0,48.0,20.0,4.0,1.0,6.0,rock,0.00243,0.666,0.91,0.0261,0.321,-3.853,0.0395,127.956,0.927
0wPKETcuVAcrtFRpBF29WL,661.0,86391.0,30.0,20.0,4.0,1.0,3.0,jazz,0.356,0.578,0.362,0.803,0.0936,-17.911,0.0284,128.043,0.602
0wZbdAcNn6AjGlNUZek9j4,46129.0,128774.0,44.0,20.0,1.0,1.0,16.0,otro,0.617,0.553,0.815,0.0,0.327,-5.876,0.338,85.741,0.73
0wcvmmlzeqzW318K6lsynU,37929.0,75842.0,34.0,20.0,12.0,1.0,24.0,country y folk,0.263,0.693,0.686,0.00552,0.163,-6.51,0.0338,116.996,0.569
0wr85NuJuAYZsRzP1lJgiV,186222.5,1125339.0,54.0,20.0,1.0,1.0,16.0,sin genero,0.0025599999999999998,0.437,0.8275,0.00055265,0.08465,-5.112,0.1421,75.0715,0.10235
0wrLBy1hHUUDMRjdL9xxGr,182.0,2630.0,7.0,12.0,1.0,1.0,7.0,country y folk,0.691,0.565,0.503,0.000421,0.0926,-7.429,0.0295,107.554,0.636
0wtrcS7HMXw3IHKCSr2szj,13570.0,66457.0,30.0,16.0,5.0,1.0,11.0,rock,0.847,0.571,0.378,0.00114,0.0577,-9.115,0.0365,179.896,0.878
0wxa02PwiKJW3ZpzYHlCN2,787.0,109990.0,32.0,20.0,2.0,1.0,3.0,electronica,0.0021,0.541,0.981,0.885,0.379,-5.736,0.0349,138.015,0.301
0wyMPXGfOuQzNR54ujR9Ix,582576.75,4551795.25,67.25,20.0,1.0,3.0,8.0,country y folk,0.24113333333333334,0.6429999999999999,0.6629999999999999,0.0010896666666666667,0.11946666666666667,-7.720666666666666,0.032900000000000006,133.74766666666667,0.8376666666666667
0x3PXj1WnuW7YsBxQK57xM,61593.0,1066698.6666666667,50.0,19.333333333333332,1.0,1.0,6.0,pop,0.761,0.409,0.267,2.06e-05,0.0854,-7.016,0.0361,118.971,0.118
0x6z63BgzxTjdYdTxytI0y,2628.0,16125.0,22.0,14.0,5.0,1.0,20.0,country y folk,0.6114999999999999,0.462,0.379,0.9075,0.1117,-12.563,0.03465,134.728,0.612
0x83OBqixqdCHnStP5VMcn,305212.0,1364578.5,50.5,17.0,6.0,2.0,53.0,otro,0.45799999999999996,0.661,0.45599999999999996,0.0,0.1145,-9.8225,0.059800000000000006,140.8705,0.8294999999999999
0xD6n0wj7aqV5g5LcRNBUd,55544.0,1274579.0,52.0,20.0,1.0,1.0,4.0,r&b,0.222,0.718,0.458,0.0,0.123,-7.845,0.0519,90.026,0.282
0xG8uG9nzLyuwoVIPF0xiM,31300.0,275252.1666666667,40.5,20.0,1.0,1.0,4.0,hip hop,0.123,0.93,0.6,0.0,0.0914,-7.147,0.367,104.927,0.523
0xPoVNPnxIIUS1vrxAYV00,172918.25,2802787.5,59.25,20.0,6.0,4.0,5.0,country y folk,0.2091333333333333,0.48499999999999993,0.8053333333333333,4.9999999999999996e-05,0.15033333333333332,-6.701666666666667,0.07323333333333333,135.57633333333334,0.629
0xRXCcSX89eobfrshSVdyu,743913.8,19953239.2,75.2,20.0,1.4,5.0,1.0,electronica,0.040260833333333336,0.6076666666666667,0.8774166666666666,0.18486708333333332,0.15535,-6.348416666666666,0.05744166666666667,127.17391666666667,0.41
0xgdNNa5mIbnJKp8AG8S4z,133340.0,361885.0,40.0,20.0,2.0,1.0,15.0,electronica,0.0104,0.363,0.711,0.919,0.256,-7.809,0.033,136.014,0.0396
0xu4jAQQv7ZAqvFGdc9HgP,216203.5,1067261.0,51.5,20.0,1.0,1.0,4.0,pop,0.37,0.608,0.515,2.035e-05,0.13374999999999998,-8.3365,0.17179999999999998,111.268,0.423
0y2FPygoi6LVc75pxCgsMk,68549.0,1826841.3333333333,58.0,18.0,2.0,3.0,3.0,country y folk,0.591,0.5985,0.6415,0.0,0.07995,-5.6259999999999994,0.02805,147.962,0.6995
0yNLKJebCb8Aueb54LYya3,2133039.0,6322058.0,65.0,20.0,8.0,1.0,41.0,rock,0.040563,0.7030000000000001,0.794,0.813,0.08735,-8.5055,0.05505,124.388,0.8875
0yTm9Wc7dtY1N5GbRKllyR,2262.0,3989.0,11.0,20.0,2.0,1.0,6.0,electronica,0.0604,0.79,0.807,0.000473,0.126,-5.114,0.0513,110.028,0.697
0yVCrtYjupdKXLChvl57hj,1874.75,11317.25,18.5,15.75,1.0,1.0,4.0,country y folk,0.000615,0.55,0.722,0.0826,0.266,-6.39,0.0303,120.009,0.309
0yWSMZXHERES9DFEqgwYGf,3664.0,60273.5,31.5,20.0,1.0,1.0,5.0,rock,0.464,0.346,0.473,0.898,0.458,-11.037,0.0326,130.013,0.225
0yWkm3SjcPi6xzWv5qCKmM,172.0,50058.0,27.0,2.0,1.0,1.0,3.0,instrumental,0.268,0.6,0.682,0.853,0.0906,-13.52,0.0425,170.004,0.914
0yaTeYrw4ULzSJjbhuRk3d,764.0,152552.0,34.0,16.0,2.0,1.0,32.0,country y folk,0.882,0.563,0.149,0.0557,0.124,-11.563,0.0336,103.357,0.204
0ycHhPwPvoaO4VGzmMnXGq,758890.0,657282.0,49.0,20.0,1.0,1.0,10.0,electronica,0.0013700000000000001,0.4165,0.97,0.5535,0.11599999999999999,-2.387,0.20600000000000002,85.05799999999999,0.10800000000000001
0ycvq8upLhNmddPdQXhLOy,30423.0,915595.0,49.5,20.0,1.0,1.0,3.0,electronica,0.019159,0.41200000000000003,0.913,0.0,0.07769999999999999,-2.752,0.23855,175.036,0.499
0yknvLWQZxwsMjhUhwWZQ8,170043.75,3756123.3125,65.0,17.375,1.0,4.0,10.0,hip hop,0.17306666666666667,0.8018333333333333,0.7053333333333334,7.116666666666666e-07,0.16085,-6.960166666666667,0.25453333333333333,134.24033333333333,0.331
0ys2OFYzWYB5hRDLCsBqxt,6614732.2,31792139.4,89.0,20.0,1.0,2.0,6.0,latino y caribe,0.10795,0.76425,0.78575,0.001127215,0.202325,-5.5145,0.056775,128.5455,0.781
0yuIEVxJaq3DUSo0ShzdZm,368.0,6406.0,11.0,15.0,7.0,1.0,6.0,electronica,0.582,0.804,0.428,0.764,0.102,-9.929,0.049,93.004,0.57
0z4gvV4rjIZ9wHck67ucSV,4393345.666666667,26987095.333333332,80.0,20.0,1.0,2.0,19.0,pop,0.17503333333333335,0.8303333333333333,0.7709999999999999,0.00020533333333333333,0.11666666666666665,-4.8773333333333335,0.061266666666666664,126.33566666666667,0.7843333333333334
0z4vOhwPxS2J5ULMg8edzb,35948.0,688679.6,45.2,7.0,2.0,3.0,3.0,country y folk,0.3465,0.6145,0.7304999999999999,0.0,0.1028,-4.8945,0.03265,131.517,0.5305
0zG1jPdH10g3d0dZINMYkw,9331.333333333334,1590543.0,51.0,6.0,2.0,1.0,1.0,r&b,0.0992,0.723,0.685,0.000601,0.244,-6.79,0.086,127.987,0.386
0zOcE3mg9nS6l3yxt1Y0bK,3964968.0,12085520.333333334,69.66666666666667,18.0,3.0,3.0,19.0,otro,0.325175,0.452,0.62625,2.045e-06,0.1835,-6.078749999999999,0.034575,137.82225,0.40149999999999997
0zYyfhX87rISSc9dyJQK5t,8477.0,59203.0,35.0,20.0,14.0,1.0,7.0,country y folk,0.271,0.616,0.362,0.915,0.361,-13.053,0.032,116.045,0.334
0zfZmpHTu0MlkkNr5KHeXE,14155.2,31132.8,27.8,6.6,6.0,2.0,2.0,rock,0.007905150000000001,0.3805,0.49850000000000005,0.644,0.108,-7.2965,0.0359,117.9465,0.218
0zlJDQgqnr9AocrH9gs1Es,206050.0,1165813.5,50.5,20.0,3.0,1.0,38.0,country y folk,0.669,0.619,0.327,4.51e-06,0.0978,-7.108,0.0297,87.929,0.245
0znpFLuaey34oJTE1jHSnT,989376.8571428572,4638848.571428572,64.57142857142857,20.0,2.4285714285714284,6.0,4.0,country y folk,0.4242,0.5136000000000001,0.5484,0.0,0.14346,-7.719199999999999,0.037020000000000004,132.1402,0.3438
0zo109NM3S7CqHpvlXwqEN,64941.0,170281.0,38.0,20.0,1.0,1.0,3.0,electronica,1.49e-05,0.509,0.984,0.935,0.0621,-3.841,0.0451,140.009,0.491
0zr2hUrgdQC7g7v2fpd166,2626.0,858657.0,48.0,20.0,1.0,1.0,2.0,electronica,0.0661,0.698,0.846,0.0273,0.152,-5.901,0.0567,126.01,0.485
0zz0ZeRODmieOdGKeznHQA,881.6363636363636,280558.9090909091,39.54545454545455,13.0,1.0,2.0,5.0,instrumental,0.992,0.421,0.0939,0.934,0.106,-27.341,0.0479,78.849,0.552
100CRSnhxRou1w0lao9HmD,2732.0,229132.0,44.0,8.0,1.0,1.0,5.0,rock,0.705,0.578,0.616,0.1,0.0795,-10.092,0.0343,123.975,0.0382
100sLnojEpcadRx4edEBA6,438659.0,1615231.0,55.0,20.0,1.0,1.0,9.0,pop,0.891,0.69,0.283,0.000386,0.111,-7.309,0.0294,104.348,0.35
1020a42xVklY6c56imNcaa,337466.0,1414310.0,51.0,20.0,22.0,1.0,13.0,hip hop,0.559,0.473,0.474,0.000171,0.384,-9.744,0.0664,92.851,0.295
10Khz9BDdDT2mzm3330Cvu,508338.0,918768.0,51.0,20.0,21.0,1.0,21.0,hip hop,0.0646,0.876,0.71,0.00308,0.918,-12.908,0.347,98.312,0.725
10LaysU4hUTEGtWwC0Zbrm,21194.0,585996.5,30.0,20.0,4.0,1.0,5.0,coreano,0.559,0.537,0.589,0.0,0.147,-6.856,0.0486,145.946,0.335
10Sg7743IiFPQQIEDSU2sv,6998.0,372476.5,45.0,5.0,1.0,1.0,18.0,electronica,0.0608,0.454,0.755,0.0703,0.0912,-2.878,0.0318,149.972,0.22
10Z7WzKMeIdNBKexi1YarP,281516.0,1240361.0,54.0,20.0,1.0,2.0,4.0,otro,0.00463,0.491,0.829,0.0,0.116,-4.485,0.0564,147.002,0.33
10dzW1PpkEFPkeQSqvgXvw,67072.0,814596.0,49.0,20.0,1.0,1.0,6.0,otro,0.993,0.395,0.0435,0.959,0.126,-29.419,0.0324,97.606,0.0701
10exVja0key0uqUkk6LJRT,3032740.5,24055519.1875,74.875,20.0,2.0,4.0,10.0,coreano,0.18498375,0.565,0.796875,0.00722432125,0.1237375,-6.902,0.06436249999999999,115.045375,0.447
10flBVEy5MiUXOJWTaFsyL,47011.0,64894.0,30.0,3.0,10.0,1.0,34.0,otro,0.0161,0.24,0.886,1.79e-06,0.117,-8.46,0.0944,162.586,0.226
10gzBoINW3cLJfZUka8Zoe,789686.8,2161822.0,59.8,20.0,7.0,3.0,18.0,electronica,0.28940142857142853,0.47114285714285714,0.6755714285714286,0.5689714285714286,0.2066285714285714,-10.248428571428573,0.037085714285714284,118.58385714285714,0.11318571428571429
10ifu6MiIcrhdrUEWJsACG,1325.0,11299.0,18.0,14.0,1.0,1.0,5.0,pop,0.853,0.597,0.283,0.0,0.106,-8.637,0.0297,133.819,0.353
10mUhPf4y20AdcI5AwrNdD,556.0,14963.0,18.0,12.0,2.0,1.0,3.0,electronica,0.000526,0.787,0.927,0.842,0.0277,-5.52,0.0605,127.979,0.964
10p1CDVyRIkR2ybAu7SbVH,113211.0,800459.0,49.0,20.0,1.0,1.0,11.0,latino y caribe,0.1956,0.6346,0.7072,1.2640000000000001e-05,0.11428,-5.1486,0.2554,98.721,0.7416
10xLCBOlt2NhclsRmrOvX5,69129.0,245645.0,40.0,10.0,1.0,1.0,42.0,otro,0.74,0.516,0.685,1.34e-05,0.419,-9.792,0.0565,127.047,0.747
113reBz1jA6rVxbXl55mlj,65481.0,1937814.0,58.0,20.0,3.0,1.0,4.0,electronica,0.0094,0.618,0.865,0.91,0.134,-7.367,0.037,130.007,0.0396
117Rg4kISlVXLtYDzYL7gS,26651.933333333334,97327.0,22.4,14.0,1.0,1.0,10.0,coreano,0.0767,0.811,0.878,0.0,0.186,-5.258,0.174,119.998,0.671
119BqJ7qRURlIOb22caU5W,352.0,9216.0,21.0,20.0,1.0,1.0,2.0,hip hop,0.137,0.748,0.708,0.831,0.137,-8.546,0.0347,148.005,0.423
11S00dFcvNvJahis8MTGMD,48309.75,338723.75,53.25,20.0,2.0,2.0,29.0,coreano,0.061255000000000004,0.6305000000000001,0.8565,0.0,0.0927,-4.881,0.1995,118.09649999999999,0.5
11aPF3sc8lDWNqPVInm4Zx,105031.0,1437000.0,54.0,20.0,2.0,2.0,6.0,electronica,0.009912666666666667,0.6626666666666666,0.9209999999999999,0.8563333333333333,0.12766666666666668,-6.339666666666666,0.050633333333333336,125.65533333333333,0.05399999999999999
11gWrKZMBsGQWmobv3oNfW,480974.5,1069799.0,51.0,20.0,1.0,1.0,9.0,electronica,0.09605666666666668,0.5680000000000001,0.854,0.037048533333333335,0.33866666666666667,-3.4433333333333334,0.0702,152.97566666666668,0.18933333333333335
11kt6ggsdxvI8MhyeSMKom,146981.44444444444,14471061.888888888,74.88888888888889,10.11111111111111,1.0,4.0,3.0,rock,0.06329,0.7440000000000001,0.7399999999999999,0.01365,0.16133333333333333,-6.322666666666667,0.09626666666666667,134.018,0.39466666666666667
11mqrDSFRRz8g0Wb3syJj5,2582139.5,3344090.0,62.5,20.0,1.0,1.0,25.0,latino y caribe,0.02315,0.605,0.862,0.0005915,0.34149999999999997,-5.5809999999999995,0.038400000000000004,149.0195,0.6910000000000001
11p2E654TTU8e0nZWBR4AL,288483.6666666667,13804506.0,72.0,13.0,1.0,4.0,5.0,country y folk,0.5329999999999999,0.651,0.6995,0.000555,0.3045,-5.532,0.027999999999999997,92.48925,0.508
11wRdbnoYqRddKBrpHt4Ue,1769591.25,2954838.25,60.0,20.0,2.25,2.0,20.0,sin genero,0.0009805,0.565,0.603,1.555e-06,0.42000000000000004,-5.2905,0.0437,125.5175,0.476
11zHPjHnZN0ACA50rSnTcy,185193.0,543000.0,43.0,20.0,1.0,1.0,28.0,pop,0.00751,0.444,0.884,8.94e-05,0.116,-6.104,0.119,94.82,0.296
121nZKKBmAkL8NKaXY0rkC,5390.0,15595.0,19.0,3.0,4.0,1.0,32.0,otro,0.742,0.6,0.474,3.56e-05,0.2,-9.724,0.36,173.469,0.96
123hDJRbi4KtCdBaaKNHW6,232011.0,2008737.0,58.0,20.0,1.0,1.0,29.0,rock,0.027875,0.5289999999999999,0.973,0.32373,0.2305,-2.2395,0.049,170.0,0.3013
124jbwgd8Hh6LW7jAqTa8r,6260.0,17280743.0,69.0,20.0,1.0,1.0,6.0,electronica,0.0229,0.788,0.936,1.3e-06,0.311,-6.294,0.301,151.019,0.844
126P8vRqW1X8AOS0LfKbtA,255.25,247401.125,39.0,13.625,1.0,1.0,1.0,instrumental,0.969,0.346,0.0496,0.926,0.102,-21.989,0.0314,102.766,0.357
127gPdUYBwpTLUNdKX1MMk,20790.0,498961.0,46.5,3.0,6.0,1.0,12.0,instrumental,0.753,0.75,0.44,0.341,0.0998,-8.832,0.0305,96.048,0.824
1294QqYm1VuxxjRiL9M0h9,368471.0,2391328.0,55.0,20.0,2.0,1.0,3.0,pop,0.10919999999999999,0.6779999999999999,0.6145,7.40325e-05,0.1114,-5.0195,0.064425,140.02425,0.5720000000000001
12A83CWwFiyXy90ScLWPIe,87642.42857142857,4903482.0,65.71428571428571,20.0,1.0,1.0,4.0,electronica,0.0037125000000000005,0.6547499999999999,0.90875,0.01239,0.117775,-4.5977500000000004,0.0991,128.24675,0.389
12AUp9oqeJDhNfO6IhQiNi,169222.0,176550.0,40.0,20.0,1.0,1.0,21.0,coreano,0.807,0.513,0.359,0.0,0.0861,-7.442,0.0285,139.991,0.144
12AnGvqOxseM5VJLyO5yBs,164567.0,381604.0,43.0,20.0,1.0,1.0,21.0,rock,0.913,0.489,0.2285,0.04095,0.11,-12.1675,0.058,140.417,0.3
12BQZLcMCpuSfR7xyKFgJO,26339.0,184276.0,46.0,18.0,1.0,1.0,3.0,hip hop,0.266,0.7404999999999999,0.6755,0.007650575,0.10385,-7.311999999999999,0.2275,140.5645,0.6295
12Chz98pHFMPJEknJQMWvI,7716852.0,14175542.6,73.4,20.0,4.0,5.0,25.0,rock,0.08738549999999999,0.5425,0.78175,0.027546875,0.293925,-4.7465,0.046775,120.52074999999999,0.49175
12FHARd9fY0Tu0ila4Ua25,1049213.0,1923366.0,57.0,20.0,1.0,1.0,27.0,otro,0.0275,0.933,0.561,0.0,0.102,-5.961,0.122,139.976,0.586
12FwCUGACuerxilzPp3UgN,132.0,482762.5,45.0,8.0,1.0,1.0,3.0,instrumental,0.988,0.175,0.00603,0.875,0.101,-40.306,0.04,65.951,0.0534
12GfQaPLWcOztNYsVL5wIV,10101.0,129868.0,33.0,12.0,1.0,1.0,5.0,latino y caribe,0.133,0.828,0.456,0.165,0.0692,-9.326,0.0819,96.995,0.55
12GqGscKJx3aE4t07u7eVZ,12865801.333333334,52546477.0,90.5,20.0,1.0,5.0,3.0,latino y caribe,0.25922222222222224,0.7492222222222222,0.7593333333333333,0.007887737777777779,0.17372222222222222,-4.132444444444444,0.12966666666666668,150.66022222222222,0.6294444444444445
12H1Dmi64fAmmARrsyVFzy,345375.0,412150.0,47.0,20.0,1.0,1.0,18.0,hip hop,0.08,0.641,0.708,0.0,0.176,-5.133,0.0796,159.874,0.598
12InvBNZTKboiU2xT663oK,15818.0,37725.0,25.0,1.0,16.0,1.0,15.0,otro,0.846,0.461,0.271,0.0,0.12,-10.441,0.0606,166.282,0.425
12J6IQCCPzkgAa28w9sZeb,591.0,68092.0,29.0,7.0,1.0,1.0,5.0,instrumental,0.995,0.266,0.00375,0.887,0.0916,-34.872,0.0388,68.105,0.185
12M5DvWYx6GZ2PC2s91IhU,42.0,66541.0,27.0,2.0,1.0,1.0,2.0,instrumental,0.853,0.703,0.363,0.826,0.243,-12.455,0.0612,170.069,0.483
12QTVK7jpRYgbe4iDYu9Td,13480.0,49963.0,29.0,20.0,1.0,1.0,3.0,electronica,0.000117,0.556,0.989,0.0159,0.139,-0.294,0.243,72.616,0.158
12Zk1DFhCbHY6v3xep2ZjI,454460.4,12693445.6,69.4,20.0,3.0,3.0,4.0,hip hop,0.05943333333333334,0.628,0.703,0.06368223333333334,0.09386666666666665,-5.444,0.10696666666666665,122.98333333333333,0.21966666666666668
12bBoCZdPZbBEq1xHT0heD,36080.0,15842.0,22.0,12.0,1.0,1.0,24.0,country y folk,0.384,0.643,0.752,5.45e-06,0.212,-5.094,0.0355,147.916,0.593
12j6dJrPXanCBwY599pZxf,530914.0,7760013.0,69.0,20.0,1.0,1.0,6.0,country y folk,0.85,0.411,0.542,0.746,0.152,-9.313,0.034,136.726,0.231
12kjvw4e3gLp6qVHO65n7W,640792.5,1496119.0,57.0,20.0,1.0,1.0,6.0,afro,0.31937499999999996,0.7155,0.672875,1.844375e-05,0.1600875,-6.83275,0.269125,123.20337500000001,0.6733750000000001
12trz2INGglrKMzLmg0y2C,323148.0,1650924.0,58.0,12.0,1.0,1.0,5.0,r&b,0.46399999999999997,0.6995,0.5175,0.043,0.0948,-9.221499999999999,0.05255,107.50550000000001,0.41
12vb80Km0Ew53ABfJOepVz,5855352.0,1127546.0,77.0,20.0,1.0,1.0,16.0,latino y caribe,0.12733333333333333,0.8333333333333334,0.6890000000000001,4.213333333333333e-06,0.26766666666666666,-4.535666666666667,0.1196,127.344,0.5543333333333333
12zbUHbPHL5DGuJtiUfsip,472139.5714285714,397264.28571428574,68.0,20.0,5.0,5.0,9.0,country y folk,0.5790833333333334,0.4445555555555556,0.4107777777777778,0.07147405555555555,0.1374111111111111,-10.199222222222224,0.035500000000000004,126.24033333333334,0.2966
132Hhe61bhvXtkygENHZHA,15494.0,413121.0,40.0,20.0,2.0,1.0,2.0,electronica,0.16,0.675,0.969,0.00247,0.0733,-4.301,0.0836,126.976,0.39
134GdR5tUtxJrf8cpsfpyY,133682.0,1114431.0,50.0,20.0,1.0,1.0,11.0,pop,0.066,0.6605000000000001,0.958,0.0038250000000000003,0.4935,-3.702,0.121,172.0655,0.485
1376cQHGVXyY9lSz0Wf900,21798.0,191920.0,53.0,11.0,6.0,1.0,9.0,otro,0.0323,0.523,0.847,6.46e-06,0.0582,-3.106,0.0417,115.967,0.301
137W8MRPWKqSmrBGDBFSop,10922991.666666666,33155799.333333332,79.33333333333333,20.0,15.0,3.0,10.0,hip hop,0.09629666666666668,0.8169999999999998,0.6716666666666667,0.0,0.11733333333333333,-5.4206666666666665,0.07383333333333333,111.93066666666665,0.584
13YVfXddjRIUrubItJjadb,69605.5,81567.5,31.0,14.5,5.0,2.0,11.0,country y folk,0.4965,0.3205,0.4815,6.05e-05,0.10500000000000001,-8.4155,0.04485,175.9525,0.386
13YmWQJFwgZrd4bf5IjMY4,2734446.0,4609671.0,65.0,20.0,1.0,1.0,25.0,country y folk,0.538,0.49640000000000006,0.539,0.00061803,0.1352,-7.7308,0.03114,105.186,0.24899999999999997
13YoXxZt6SLg96dQE1vkHy,121455.0,127916.0,34.333333333333336,20.0,1.0,1.0,35.0,country y folk,0.607,0.579,0.577,7.2e-05,0.216,-6.711,0.0319,124.604,0.385
13ZEDW6vyBF12HYcZRr4EV,2350626.4,11648144.6,75.2,18.8,3.0,4.0,13.0,rock,0.49675,0.48550000000000004,0.61625,0.000225,0.26365,-7.6495,0.06875,129.45775,0.5525
13iHfCJycQVyCypXHeVMoU,6525.4,68020.2,28.8,17.0,6.0,1.0,5.0,otro,0.000193,0.703,0.622,0.00346,0.159,-9.437,0.068,101.985,0.522
13jVsjl8pYgoBgRXfBDtw8,3895.0,11705.0,20.0,20.0,10.0,1.0,5.0,sin genero,0.507,0.628,0.326,0.897,0.157,-10.173,0.0433,124.974,0.174
13jYpBHek9LD68d1ZwWmu5,9509.555555555555,59999.88888888889,33.77777777777778,14.444444444444445,1.0,1.0,6.0,coreano,0.05269666666666667,0.7953333333333333,0.5976666666666667,8.966666666666667e-07,0.09053333333333334,-5.786666666666666,0.151,132.33433333333332,0.363
13jm4r5O79Vxjy3zzZ51j0,18975.0,275979.0,43.0,20.0,2.0,1.0,4.0,electronica,0.0393,0.461,0.901,0.000133,0.373,-4.482,0.068,127.053,0.134
13ktebtZo4NRbX3uThOmP2,1959.0,199218.0,37.0,20.0,1.0,1.0,5.0,instrumental,0.0243,0.567,0.614,0.932,0.133,-6.172,0.0318,87.981,0.519
13nmMVXihf9LHBGMm6NI6f,621.0,48423.0,28.0,16.0,2.0,1.0,3.0,electronica,0.00172,0.586,0.945,0.0932,0.425,-5.001,0.052,131.835,0.0341
13rF01aOogvnkuQXOlgTW8,2258919.5,2052662.75,61.0,20.0,1.0,1.0,8.0,coreano,0.48350000000000004,0.5894999999999999,0.5535,3.09e-06,0.1335,-6.5965,0.03425,80.99950000000001,0.5685
13rHmjtJmlIJ2aDyJc7CLV,66899.0,104240.0,40.0,4.0,1.0,1.0,15.0,rock,0.37,0.313,0.727,0.00838,0.101,-6.104,0.0996,149.867,0.273
13ubrt8QOOCPljQ2FL1Kca,13856788.727272727,35891072.36363637,82.0,20.0,2.8181818181818183,7.0,13.0,hip hop,0.18441307692307693,0.6737692307692308,0.7296153846153846,0.056580421538461545,0.1929076923076923,-6.337307692307693,0.12243846153846152,117.85307692307691,0.506623076923077
13v2M5UZ3bbOCGmuvo7uFw,3754.6,545145.6,44.2,8.6,1.0,1.0,4.0,electronica,0.0077,0.564,0.889,0.432,0.217,-6.124,0.0495,128.076,0.173
13vQloYd6mP7V1mVwKJwS2,393721.0,1260020.6666666667,53.666666666666664,7.666666666666667,1.0,1.0,25.0,otro,0.765,0.424,0.485,1.05e-06,0.107,-8.89,0.0387,172.063,0.711
13y0kncDD4J9wxCyfKr10W,749585.0,2054143.0,53.0,20.0,11.0,1.0,47.0,otro,0.901,0.347,0.228,0.0,0.38,-9.667,0.0296,133.574,0.184
13y7CgLHjMVRMDqxdx0Xdo,5379895.75,13792390.75,74.0,20.0,15.0,4.0,8.0,hip hop,0.108315,0.79675,0.6075,8.5125e-07,0.13171249999999998,-6.6565,0.1928,133.840125,0.4335
147FGf3bdxV1L0mmVtgaJR,84121.0,86244.0,30.0,14.0,1.0,1.0,29.0,pop,0.000532,0.631,0.933,0.0021,0.0843,-5.152,0.0577,119.679,0.842
147nKr9upHZSSxqCzh9j7c,256255.5,1584859.5,53.5,20.0,1.0,2.0,6.0,country y folk,0.5630000000000001,0.41400000000000003,0.49149999999999994,0.0,0.123,-5.5695,0.03475,79.465,0.3335
1496XxkytEk26FUJLfpVZr,205015.0,662072.3333333334,51.0,20.0,1.0,1.0,12.0,electronica,0.165,0.527,0.586,0.00199,0.16,-7.207,0.0288,134.013,0.168
1497VRGLDSi0Tb1sPill0K,10694.0,122991.0,36.0,20.0,2.0,1.0,11.0,electronica,0.00668,0.545,0.922,0.0882,0.0901,-5.101,0.155,143.932,0.228
14CHVeJGrR5xgUGQFV5BVM,1009482.25,6713013.25,67.75,20.0,1.0,3.0,4.0,hip hop,0.05846666666666667,0.7134999999999999,0.6711666666666667,1.0315e-05,0.14463333333333334,-6.896833333333333,0.2344833333333333,135.92783333333333,0.3293666666666667
14V8ZRhL66NIzXAmYtQ8Vj,60384.0,1495146.0,56.0,20.0,4.0,1.0,11.0,sin genero,0.0914,0.346,0.477,0.0,0.16,-7.884,0.0417,157.794,0.588
14YzutUdMwS9yTnI0IFBaD,253181.5,898868.5,56.0,20.0,1.0,1.0,5.0,instrumental,0.927,0.33999999999999997,0.1046,0.867,0.08385000000000001,-26.5505,0.03555,146.466,0.118
14an7ScQuhM34iovTS6CNa,22239.5,157263.5,39.0,12.0,1.0,1.0,8.0,hip hop,0.553,0.524,0.724,0.0,0.105,-4.344,0.265,98.801,0.408
