dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids,followers_zscore,monthly_listeners_zscore
2024-04-26,44qAhQu52dYKcHOFQd3esf,francis mercier,2452266.0,56.0,42999.0,melodic house,2021.0,2024.0,20.0,2.0,Deep House Relax,"0Y3xTcu928EXNhF5yuPOvH, 0Y3xTcu928EXNhF5yuPOvH, 0Y3xTcu928EXNhF5yuPOvH",-0.3016548793413783,-0.3245069459097356
2024-04-26,5hoqqYuJtD3clexwJn5wWW,brennen leigh,63482.0,29.0,9739.0,nashville singer-songwriter,2004.0,2023.0,20.0,1.0,Indie Bluegrass,"0W6gyNHsRDjj4EXfJM0u7o, 0W6gyNHsRDjj4EXfJM0u7o, 0W6gyNHsRDjj4EXfJM0u7o",-0.30530633057720113,-0.4996298571177404
2024-05-08,1CFCsEqKrCyvAFKOATQHiW,lecrae,3171234.0,63.0,1235067.0,christian hip hop,2006.0,2024.0,20.0,1.0,Singled Out,4W6mkTg04BFs83tvBL2Fpo,-0.1707836174115865,-0.2717990538502623
2024-04-26,2NArTWfXN317Ok1Ale3xkX,acemo,57582.0,25.0,10215.0,experimental techno,2014.0,2024.0,20.0,2.0,New Music Friday Dance,"1nMB8G4gmUnk86WCXCE3Pe, 1nMB8G4gmUnk86WCXCE3Pe, 1nMB8G4gmUnk86WCXCE3Pe",-0.30525407288663436,-0.5000623889733319
2024-04-19,4UEtuRwf40lfJVzCotwaUQ,jüri reinvere,5.0,0.0,36.0,baltic classical,2024.0,2024.0,1.0,1.0,Classical New Releases,"57rfri5bdymxjtCjQw8692, 57rfri5bdymxjtCjQw8692",-0.3063715750552886,-0.5042833867105166
2024-04-05,0n94vC3S9c3mb2HyNAOcjg,the head and the heart,3581265.0,62.0,1073336.0,"folk-pop,seattle indie,stomp and holler",2011.0,2022.0,20.0,6.0,wanderlust,"3z7kvwJVRfA4HCOfm9ngog, 7CtViMh5EgoE8krmPPuOhi",-0.18853926563229806,-0.24173948278585072
2024-04-19,0HZ3FXXgXyKoMHKwKSZOpq,ron flatter,145387.0,36.0,39257.0,deep euro house,2011.0,2024.0,20.0,4.0,New Music Friday Dance,"2991of4JNloaaDzAKszVoJ, 2991of4JNloaaDzAKszVoJ",-0.3020656950516744,-0.4936253619258387
2024-04-29,6rWVhqYY4PMyTdfA48grAa,marcel depuis,26932.0,23.0,1693.0,"chill guitar, focus",2017.0,2023.0,8.0,3.0,DayDreamer,"2NCG0u2NT7KceLxCjseW3A, 2cvTKsArRvSBWid2gRrJxo",-0.30618966120388275,-0.5023093553078876
2024-05-03,2rwALQ1SXdfUWPUd6WOfYS,aaron may,9403044.0,68.0,492980.0,conscious hip hop,2018.0,2024.0,20.0,1.0,Most Necessary,"11FSouNZggloqtKPJ6PQkv, 6dPjRptilDo0E3dLWm88QC",-0.2522536863604161,0.18505795343677425
2024-05-09,60J5TDNg9Xxp9zxDXpBOjM,alicks,688180.0,46.0,50237.0,"corecore, lo-fi beats",2014.0,2024.0,20.0,5.0,Chill Gaming,5KXdGGSVtKLinb8NCPUb0X,-0.30086025504658315,-0.4538329443848109
2024-04-02,6tzRZ39aZlNqlUzQlkuhDV,pabllo vittar,3443432.0,66.0,163448.0,"dance pop, funk carioca, funk pop, pop lgbtq+ brasileira, pop nacional",2017.0,2024.0,20.0,1.0,GLOW,2n8j7u2yDV1hyIXvh5f85Q,-0.28843137814163006,-0.25184408672682357
2024-04-09,3fMbdgg4jU18AjLCKBhRSm,michael jackson,42303831.0,83.0,30326627.0,"r&b, soul",1972.0,2022.0,20.0,1.0,All Out 80s,"5ChkMS8OtdzJeqyybCc9R5, 7oOOI85fVQvVnK5ynNMdW7, 1OOtq8tRnDM8kG2gqUPjAj, 46eu3SBuFCXWsPT39Yg3tJ, 2bCQHF9gdG5BNDVuEIEnNk",3.0230351653308856,2.597030572340149
2024-04-28,67hb7towEyKvt5Z8Bx306c,empire of the sun,23009727.0,73.0,1464533.0,"australian dance, australian electropop, dance rock, indietronica, neo-synthpop",2008.0,2024.0,20.0,6.0,'fit check,"7BcOUi4FQ3wBLmNTW0yfCR, 7BcOUi4FQ3wBLmNTW0yfCR",-0.1455916778662069,1.182570469781688
2024-05-01,2bwGHLbsqHoMmpMcp01WnO,domy castellano,365113.0,46.0,1261.0,organic ambient,2023.0,2024.0,20.0,6.0,Meditate to the Sounds of Nature,6uyJy0Lp3EGtWnTQ7NIZud,-0.30623708835162405,-0.4775171425187722
2024-04-02,4vjGlQWexbru6aOUCLTVir,kiki dee,8070973.0,64.0,22361.0,classic uk pop,1973.0,2024.0,15.0,1.0,Ultimate Party Classics,7HW5WIw7ZgZORCzUxv5gW5,-0.3039206234966673,0.08740318370633476
2024-05-01,699OTQXzgjhIYAHMy9RyPD,playboi carti,56218168.0,85.0,10558583.0,"atl hip hop, plugg, pluggnb, rage rap, rap",2017.0,2024.0,10.0,1.0,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 28drn6tQo95MRvO0jQEo5C, 42VsgItocQwOQC3XWZ8JNA",0.85279918536695,3.617097352329154
2024-04-05,7IH9NOjltyAfO5HsuAt9W3,antonio garcia isaac,276199.0,53.0,2490.0,"bolero mexicano, guitarra mexicana",2019.0,2023.0,17.0,6.0,Unknown,"5FtBh1Ik9zIzJSoh33fxlM, 5FtBh1Ik9zIzJSoh33fxlM",-0.30610216250770267,-0.48403547089301974
2024-04-25,1GVenmuuAtusi17LY6FvgI,skilla baby,1573007.0,56.0,114009.0,detroit hip hop,2019.0,2024.0,20.0,1.0,Fresh Finds Hip-Hop,"2AcBGL0khduY6lIOii1QUj, 2AcBGL0khduY6lIOii1QUj",-0.29385904193140294,-0.38896584875982126
2024-04-04,4CWuEFVuRfUm7LrGmMBMrN,boramiyu,64184.0,32.0,19108.0,"k-pop ballad, korean pop",2020.0,2024.0,20.0,2.0,Korean OSTs,6P4Q8SeHr7kPcCHopi1pcS,-0.3042777543105618,-0.4995783931579734
2024-05-09,3loTvAld5Tpk5aSNbboGpj,rasmus gozzi,687844.0,55.0,79105.0,"russelater, swedish eurodance",2017.0,2024.0,20.0,1.0,30 km/h,"4wWihgtVue0ILcKsXAQsEN, 5t14pIpQVEy1PKp0wbzamU, 7MVDhCrcjzdEdZbOkZa2XV, 6X7ZliHk4O8Q7JBMQE7Rmz, 4MNNNChXrBYwSZIl1DUSg0, 6pY6ftbfdEu2u4wdnDPGfX, 4wWihgtVue0ILcKsXAQsEN, 5t14pIpQVEy1PKp0wbzamU, 7MVDhCrcjzdEdZbOkZa2XV, 6X7ZliHk4O8Q7JBMQE7Rmz, 4MNNNChXrBYwSZIl1DUSg0, 6pY6ftbfdEu2u4wdnDPGfX",-0.2976909798127968,-0.45385757670743443
2024-04-17,6GI3CJjT2bOnMfprCpjT1d,bootie brown,1705612.0,60.0,7837.0,"dance , soul",2022.0,2023.0,7.0,1.0,Pop Remix,"2c3KCGq6UojB2c8UAFrRON, 2c3KCGq6UojB2c8UAFrRON",-0.3055151417693399,-0.37924451202919285
2024-05-01,2NbYIb2nZ2Z8YORBCbugPq,alex christensen,1015075.0,49.0,46463.0,german pop,2017.0,2024.0,20.0,1.0,Main Stage,0GDbParfUau4PC7uFTNXyX,-0.3012745838789342,-0.42986811371810324
2024-05-02,4M9tATKeCZPhipaM6ge2VS,an nyeong,65415.0,31.0,27997.0,"k-pop ballad, korean pop",2019.0,2024.0,20.0,2.0,v o K a l,0M4EDkH7RpbKlWwrZ9o17N,-0.30330187487474614,-0.49948814795217117
2024-04-11,5bv5RplEOwdCvhq0EILh9E,lucenzo,2596418.0,70.0,130524.0,reggaeton,2012.0,2023.0,11.0,2.0,Summer Party,"2a1o6ZejUi8U3wzzOtCOYw, 2a1o6ZejUi8U3wzzOtCOYw",-0.2920459415958763,-0.31393909302037587
2024-04-17,2JLqTvFXmC87BksiCsBezV,matt terry,267225.0,42.0,124910.0,Sin género,2016.0,2024.0,11.0,1.0,GLOW,"1COQ1NcGoreiQRKnxQkWXA, 1COQ1NcGoreiQRKnxQkWXA",-0.29266227494638475,-0.48469335917642276
2024-04-01,1SIocsqdEefUTE6XKGUiVS,babymonster,3667742.0,64.0,812906.0,"rap , pop",2023.0,2024.0,3.0,1.0,K-Pop ON! (온),"3VBj0lzjmhTzVFPEDOjNCG, 1Ad4anaX6hJyfZvVDkrKQg",-0.21713058990606068,-0.23539981206110766
2024-05-07,1wsoV3RXPkxVz3PwsNRI5K,bewhy,465754.0,45.0,320198.0,Sin género,2015.0,2023.0,20.0,1.0,KrOWN,39MGKenCfPdkFkEfa2PYyX,-0.2712225693257782,-0.4701391020986736
2024-04-26,1EbW3Q2y5bhyoy0UgzctuB,julia strzalek,535.0,2.0,184.0,Sin género,2016.0,2023.0,5.0,1.0,Svensk jazz,"3Sb7YhLgRrsfYqzcpNxkjJ, 3Sb7YhLgRrsfYqzcpNxkjJ, 3Sb7YhLgRrsfYqzcpNxkjJ",-0.30635532686578465,-0.5042445321539974
2024-04-17,6I6dO1Ytvcv32R1uzP5oZD,metteson,61461.0,39.0,10993.0,"norwegian indie, norwegian pop",2019.0,2024.0,15.0,1.0,GLOW,"4j8jFsBRbQMjJ88pjo4nvd, 4j8jFsBRbQMjJ88pjo4nvd",-0.3051686601066743,-0.49977801760590146
2024-04-11,4Wjf8diP59VmPG7fi4y724,cedric gervais,5250177.0,65.0,102679.0,"dutch house, edm, electro house, pop dance, progressive electro house",2006.0,2024.0,20.0,2.0,Summer Party,"6PUIzlqotEmPuBfjbwYWOB, 6PUIzlqotEmPuBfjbwYWOB",-0.29510290670896977,-0.11939073631485389
2024-05-03,2O8vbr4RYPpk6MRA4fio7u,saiko,15147313.0,77.0,863363.0,"trap latino, urbano espanol, urbano latino",2023.0,2024.0,20.0,1.0,Viva Latino,"3ng8tfwvzR4BBwa9yaMms6, 62k8iliO7KTiYp7LWGPa5p, 36W1V6ft4fX7HQVSdIYL0J",-0.21159116492091595,0.6061730940446712
2024-04-12,3QOwPxkPpGvhbiPaEs7Pnl,caitlin canty,194854.0,39.0,16891.0,"indie singer-songwriter, nashville singer-songwriter, new americana",2015.0,2023.0,19.0,5.0,Indie Bluegrass,"0fhybVaiwileWneFHOBhhd, 6hOcy7MbHW5I4QqZLZXddc",-0.3045211477979286,-0.4899989122138822
2024-04-24,1hJx89kEIcAmlZzUWat9w6,isaia huron,106095.0,33.0,22061.0,"chill pop, indie r&b",2020.0,2023.0,9.0,3.0,late night vibes,"0ENBIsETigvE4fydGX7pJk, 0ENBIsETigvE4fydGX7pJk",-0.3039535590159321,-0.49650587746311
2024-04-10,3YvQkjWJ5ykJVUNP7YbTy9,from indian lakes,155280.0,41.0,77685.0,"dreamo, progressive post-hardcore",2009.0,2024.0,20.0,1.0,Fresh Finds Rock,"4qKN1tcFLmAJP7ZURRTl5k, 4qKN1tcFLmAJP7ZURRTl5k",-0.29784687460398346,-0.492900101307641
2024-05-02,4V8LLVI7PbaPR0K2TGSxFF,"tyler, the creator",30106910.0,82.0,14776559.0,Sin género,2011.0,2023.0,20.0,1.0,Power Gaming,5hVghJ4KaYES3BFUATCYn0,1.315869951388331,1.7028683905380062
2024-05-02,687cZJR45JO7jhk1LHIbgq,tems,15625255.0,72.0,1697658.0,"afro r&b, afrobeats, alte, nigerian pop",2018.0,2024.0,19.0,1.0,'fit check,1kMqjfsBgTzhGU4CNDxOD8,-0.11999803477086106,0.6412112533879086
2024-05-09,6k9e4mFFVtEAAhGdvJBtqB,luca-dante spadafora,4254665.0,62.0,78977.0,hypertechno,2023.0,2024.0,20.0,1.0,Main Stage,5VG6MONs7BkKKjO65vZYMm,-0.29770503230101647,-0.1923722028612236
2024-04-10,63XBtGSEZINSyXylZxEUbv,victoria monét,9158432.0,70.0,1014700.0,"alternative r&b, r&b",2015.0,2023.0,20.0,1.0,All The Feels,"3OgdnA3LYpJ6vxrfk6X3p4, 3OgdnA3LYpJ6vxrfk6X3p4",-0.1949766226576651,0.16712532932491966
2024-04-09,0seDu6vvqbUnPUk6s6a616,since,93129.0,36.0,35726.0,k-rap,2020.0,2023.0,16.0,1.0,KrOWN,1gfm1c48UetQVzH6jaHWnl,-0.30245334611342095,-0.49745642119863526
2024-05-08,4ofCBoyEiGSePFAG500xev,regard,12447482.0,65.0,246915.0,"pop dance, pop edm, slap house, uk dance",2021.0,2024.0,20.0,1.0,Cardio,"4y9tKMhrx5uepqljKj7wq9, 4y9tKMhrx5uepqljKj7wq9",-0.27926794818671646,0.4082471767203678
2024-05-02,4d53BMrRlQkrQMz5d59f2O,mayer hawthorne,1077311.0,50.0,290284.0,"funk, pop soul",2009.0,2023.0,20.0,4.0,Feel Good Dinner,2jJulR1CTEuHsXpS6bGDou,-0.2745066797367345,-0.4253055624359691
2024-04-28,3Sz7ZnJQBIHsXLUSo0OQtM,mac demarco,18933709.0,77.0,5701198.0,"edmonton indie, lo-fi indie, pov: indie",2012.0,2024.0,20.0,1.0,Make Out Jams,"2R4AlwtrrkMaRKojcTIzmL, 2R4AlwtrrkMaRKojcTIzmL",0.31953086122030605,0.8837556174148647
2024-04-24,7cEaNXXTHx3LokbjUUyHal,big naughty,818678.0,54.0,368509.0,k-pop ballad,2022.0,2023.0,20.0,1.0,v o K a l,"25QGSFaB28MnIp7CIX1Nkk, 25QGSFaB28MnIp7CIX1Nkk",-0.26591874308844093,-0.44426607284396746
2024-04-18,4qaGGZulMdVRK7uDgGAaNq,sweet the kid,212044.0,44.0,49202.0,korean r&b,2021.0,2024.0,20.0,2.0,K-Folk/Acoustic,"3czFLae2AYohB3q3edHKMr, 3czFLae2AYohB3q3edHKMr",-0.3009738825880467,-0.48873870499394706
2024-05-08,04L3elxyr0XFua2Ek3domW,sunwoojunga,353146.0,43.0,115675.0,"k-indie, korean pop",2006.0,2023.0,20.0,1.0,Indie Korea (인디 코리아),5H14NYlM5sV4FTL2NHzych,-0.29367614001441916,-0.4783944490807829
2024-04-15,3CHn74oCO6xiThDGQcDMeA,kim minseok,126488.0,40.0,28212.0,"k-pop ballad, korean pop",2018.0,2024.0,20.0,1.0,v o K a l,"08GrGvZfn5yHsfSjyP5Jal, 4up9NcBZM7WhYik9jYtQU1",-0.3032782710859397,-0.49501085676292744
2024-04-28,2RdwBSPQiwcmiDo9kixcl8,pharrell williams,31546747.0,76.0,4441504.0,"dance pop, pop",2006.0,2024.0,20.0,1.0,'fit check,"3CblJq8QQQ0bb7vwJu8c3v, 7Bar1kLTmsRmH6FCKKMEyU, 3CblJq8QQQ0bb7vwJu8c3v, 7Bar1kLTmsRmH6FCKKMEyU",0.18123527453784571,1.8084235378870341
2024-04-25,63yfJDmaBbifNzvWUUdpv1,jake blount,39162.0,24.0,13806.0,Sin género,2017.0,2022.0,9.0,1.0,Sin dato,"5X8hjt33EdQ8KUaUzcTNQv, 5X8hjt33EdQ8KUaUzcTNQv",-0.30485983472103484,-0.5014127680885853
2024-04-17,5NcdmGRGHbjCHY5yU4tzPE,urbano,1194828.0,52.0,1036.0,"dance , hip hop , house",2021.0,2024.0,20.0,1.0,Main Stage,"6ytFEsnazqki7XN2yXOev9, 3h7xA3ooMcxO6QDesmOcQ1, 6ytFEsnazqki7XN2yXOev9, 3h7xA3ooMcxO6QDesmOcQ1",-0.3062617899910727,-0.4166903342879109
2024-04-23,2KBG6OYKx3h3gyGCXNkVFj,eric ville de soins,260997.0,40.0,175.0,background piano,2021.0,2023.0,4.0,1.0,Instrumental Study,"0haQKlwgcSVo1tVJR6TX90, 0haQKlwgcSVo1tVJR6TX90",-0.3063563149313626,-0.48514993687076574
2024-05-02,2Ggj5XNlIb4Lnbqe307FyB,lola brooke,1359973.0,51.0,231490.0,trap queen,2021.0,2024.0,20.0,1.0,'fit check,6aGpM4DXts4pdRhVKbRYuk,-0.28096138280224764,-0.4045834744079695
2024-04-10,2T4ifP8x0qzmkB2iY1LRZ7,eamonn watt,262933.0,44.0,2717.0,"classical , metal , rock , traditional , funk",2016.0,2024.0,20.0,1.0,Classical Sleep,"0If3zfg7N68SAaDgPAQa9l, 0If3zfg7N68SAaDgPAQa9l",-0.30607724129812564,-0.48500800777374453
2024-05-08,1Yk8xJQxv9RJTKMwKrkPOz,anne vallayer,71880.0,30.0,289.0,background piano,2021.0,2023.0,10.0,2.0,calm vibes,23vDKATCuYLNswIZEWe7se,-0.306343799434042,-0.49901419567312055
2024-05-02,3IE9OtMFMZFj8CEgflFlPw,bizzy crook,100143.0,28.0,16043.0,modern,2011.0,2024.0,20.0,1.0,Fresh Finds Hip-Hop,"5fNgz0GbFBXhz4RoBNTnQB, 3O1RSNl5EAowVuhrn1VQt3",-0.30461424553238375,-0.49694222146386935
2024-04-29,7ITd48RbLVpUfheE7B86o2,the decemberists,824633.0,50.0,601379.0,"baroque pop, canadian indie, chamber pop, indie rock, modern folk rock, stomp and holler",2003.0,2024.0,20.0,6.0,Indie Shuffle,6SES2QGX2umPZpRmsKSs71,-0.24035309518447018,-0.4438295089117561
2024-04-10,0iidQFemlPhkoHqFroz2my,delta rae,307976.0,43.0,91412.0,folk-pop,2012.0,2022.0,20.0,1.0,Sunrise Run,"1G2y3ckwnDX4IOiemPOXEW, 1G2y3ckwnDX4IOiemPOXEW",-0.296339855027491,-0.48170588364299766
2024-05-03,01FFlOpQoTLXIBTp0p9MEc,eah jé,726693.0,49.0,10416.0,swedish pop,2021.0,2024.0,9.0,1.0,Made in Sweden,"0FAWHFKFtk9eUQK6gLxBkw, 4bLVAX1N6G8e3Lpq7rwIFm",-0.3052320060887269,-0.4510095377145746
2024-04-06,7mC3RkNNTV6p2j9w4F8Ip4,layton giordani,1309405.0,53.0,71309.0,dark techno,2017.0,2024.0,20.0,3.0,Dance Party,6DFHSmlrZLDZnXV5kTTMF6,-0.29854686417342446,-0.4082906389628084
2024-04-24,0wPKETcuVAcrtFRpBF29WL,michael benedikt,86391.0,30.0,661.0,"jazz , pop",2021.0,2024.0,20.0,4.0,late night vibes,"66pGB2DpupvXqTrPbOzFHh, 66pGB2DpupvXqTrPbOzFHh",-0.3063029593901536,-0.4979503872398175
2024-05-08,0WUpndpcjYMzyPwZ996Sha,emily wolfe,33969.0,25.0,17991.0,austindie,2014.0,2024.0,20.0,5.0,Fresh Finds Rock,6oaojdApsszEW6ZROqkxrO,-0.30440038422729104,-0.5017934694319898
2024-04-02,371jpyGdoChzUASOIG2ECV,ashley mcbryde,1410096.0,56.0,277140.0,"arkansas country, contemporary country, country, country road",2016.0,2023.0,20.0,1.0,Country Gold,"47qZzTLLJcuD69AIKnquo4, 47qZzTLLJcuD69AIKnquo4, 2GAqIzPU7v3kfvY4hZQ9jm, 3TuMOIzXkhKFDNHyQ7Mo8J, 7cokvE1fABqkJL8FgUiBcS, 47qZzTLLJcuD69AIKnquo4",-0.27594969462078905,-0.40090893301850994
2024-04-06,0L5fC7Ogm2YwgqVCRcF1bT,volbeat,5014679.0,69.0,2467796.0,"danish metal, danish rock",2005.0,2021.0,15.0,4.0,Heavy Metal,2SMNxADB0ffqaIoOwl2x06,-0.03544838498570956,-0.13665520867554565
2024-04-23,4CeLc2a4z354klArJA9WQi,carlo boscoli,76650.0,30.0,159.0,background piano,2021.0,2023.0,10.0,1.0,calm vibes,"61TS7LURuPHVDdVsuWvxfC, 61TS7LURuPHVDdVsuWvxfC",-0.30635807149239,-0.49866450466444745
2024-04-03,08PvCOlef4xdOr20jFSTPd,flo milli,20670710.0,76.0,996158.0,viral rap,2020.0,2024.0,20.0,1.0,EQUAL,"6uTPdRrEDeH8Fyg5L5qmeU, 2x2olWuWXpqjoeE4bO1NFS",-0.19701225731835745,1.0110960014308392
2024-04-28,5TGJzOKQ9GbfJ6IZI9ktDn,dream street,31027.0,23.0,23959.0,boy band,2000.0,2023.0,6.0,1.0,Ultimate Boybands,"7vktHAFKA0426L6oKekQZ5, 7vktHAFKA0426L6oKekQZ5",-0.3037451869640502,-0.5020091488759135
2024-04-04,7Ce1uDyyat0uJpzu7CDaEI,ellie-may robertson,198270.0,40.0,283.0,background piano,2021.0,2023.0,7.0,2.0,Perfect Concentration,2n07NKEPbQ1ABTvhTGJcYj,-0.3063444581444273,-0.4897484836005431
2024-04-05,41BZwHjzWGfT4wsOP3yZOz,phontana,1496633.0,54.0,163448.0,cumbia pop,2020.0,2023.0,20.0,1.0,Latin Gaming,61wAL7pFMMfvYv9SXIiYAB,-0.28843137814163006,-0.39456486366472693
2024-04-09,1jRF8rcj4TMuVQR9PWnpFm,nerso & verse,172200.0,45.0,24032.0,bases de freestyle,2018.0,2024.0,20.0,1.0,Trap Workout Beats,3ZjNl4bDL5yD82s8tR1g2L,-0.3037371726543624,-0.4916596879183855
2024-05-03,3UJmyt9ApeZTmOlMvBNGLN,rivers of nihil,96787.0,37.0,117173.0,"djent, melodic death metal, technical death metal",2013.0,2024.0,14.0,3.0,All New Metal,2XNOqWrhYTZXjxoWYAlY3L,-0.29351168198822364,-0.49718825144816853
2024-04-18,6ZHfuZhV3q15jxpOY8S1m6,balancing act,32195.0,26.0,2762.0,britpop revival,2022.0,2024.0,8.0,1.0,Fresh Finds Rock,"35JhEm6WDM1MZmhi9hHbTp, 35JhEm6WDM1MZmhi9hHbTp",-0.3060723009702359,-0.5019235222306032
2024-05-05,5t5FqBwTcgKTaWmfEbwQY9,enhypen,9125578.0,75.0,8553766.0,"anime, k-pop boy group",2021.0,2024.0,20.0,1.0,Hallyu Boy Bands,"7mpdNiaQvygj2rHoxkzMfa, 2YmfV4lAjrAQvuggKCUX6m, 1wcr8DjnN59Awev8nnKpQ4, 0UzymivvUH5s8z4PeWZJaK, 5elW2CKSoqjYoJ32AGDxf1",0.6327002222807004,0.16471678668363113
2024-05-03,6LLYwvo2N1nDcUvyw9XPGN,the franklin electric,272285.0,41.0,49908.0,"canadian indie folk, indie quebecois",2015.0,2024.0,20.0,1.0,Fresh Folk,6EWVIxPbH2i5sdzYkAvpp6,-0.3008963743327102,-0.4843224081273901
2024-04-11,7DIW7zcnjQFBTMxhK6V2VQ,bobby oroza,244791.0,41.0,43426.0,"finnish soul, retro soul, souldies",2019.0,2024.0,11.0,2.0,Morning Rhythm,"50xfWsLVNNvXYdeLbdT0lz, 50xfWsLVNNvXYdeLbdT0lz",-0.3016080011189581,-0.48633800657444637
2024-04-16,3KonOYiLsU53m4yT7gNotP,treasure,2657383.0,66.0,3311181.0,k-pop boy group,2020.0,2024.0,19.0,2.0,Sin dato,0dcnrLo8s1rhjm8euGjI4n,0.057142691398068414,-0.30946971936340395
2024-04-07,7euJV43X9MeQnoQFSELd25,ric robertson,9192.0,17.0,1853.0,"new orleans americana, new orleans indie",2018.0,2022.0,9.0,1.0,Grass Roots,4du2Q7sk9Kp8qw6jPHcENA,-0.3061720955936082,-0.503609883294022
2024-04-06,2LRoIwlKmHjgvigdNGBHNo,feid,45060165.0,91.0,10540855.0,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",2015.0,2024.0,20.0,1.0,Daily Lift,"7bywjHOc0wSjGGbj04XbVi, 36FTXlmbiV2diZdZukzLDm",0.8508529157485295,2.7990987519418224
2024-05-01,0LnHdW6HMPoOlNdhG3DHjE,nancy ajram,2457837.0,58.0,2634304.0,Sin género,1998.0,2024.0,20.0,1.0,Yalla,"2olgmxnrsz48q2lodyL9YI, 7qkS1nBnIiGsjTqLtolIC2",-0.017168293513238383,-0.32409853320337967
2024-04-19,1rKNroS04wbR4kgHIGBghY,gaither,263886.0,46.0,8440.0,southern gospel,2007.0,2023.0,20.0,20.0,Country by the Grace of God,"60Et9YXZlcVLLyotQn2lz3, 08r7I8bTMrjQL8KWWy4W4o, 60Et9YXZlcVLLyotQn2lz3, 08r7I8bTMrjQL8KWWy4W4o",-0.3054489413756177,-0.4849381428824939
2024-04-17,2yWskGGwMOlBGeIAVgfsgm,emmanuel jal,870345.0,51.0,14539.0,south sudanese pop,2005.0,2024.0,20.0,1.0,Haitian Heat,"1UnZUwKsQsmwSdsvKm2QRm, 1UnZUwKsQsmwSdsvKm2QRm",-0.3047793622689645,-0.4404783400672141
2024-04-05,0ccv58yNhOu5FERx9Kpvgt,screen jazzmaster,816977.0,53.0,4119.0,lo-fi jazzhop,2020.0,2024.0,20.0,1.0,Jazz Vibes,"11elPe2vSn3tlU1LDBq3GS, 2S2QPP4n6jolD2hGFSYsLR, 6LWGINtQbDX9tdfQDIAmNJ",-0.30592332263809485,-0.444390773977249
2024-04-08,1gBUSTR3TyDdTVFIaQnc02,nct dream,5021867.0,76.0,7627202.0,k-pop boy group,2019.0,2024.0,20.0,2.0,K-Pop ON! (온),2jaapqz7L9MpMf7vpkqU9I,0.5309773340405031,-0.13612825291656402
2024-05-08,6GMYJwaziB4ekv1Y6wCDWS,soulja boy,11531664.0,65.0,2024995.0,"atl hip hop, chicago bop, dance pop, pop rap, rap, southern hip hop, trap",2016.0,2024.0,20.0,11.0,K-Pop X-Overs,7nthiiDfS9WHNHDMwmAz98,-0.08406132120560116,0.34110811588577894
2024-05-08,0PFtn5NtBbbUNbU9EAmIWF,toto,24833058.0,71.0,2890327.0,"album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock",1991.0,2021.0,20.0,8.0,Pure Rock & Roll,4aVuWgvD0X63hcOCnZtNFA,0.01093920798252451,1.3162397478812577
2024-04-12,5jBTxtjj3Y3cDgoqWbFJxy,raja ram,64680.0,37.0,39256.0,psychedelic trance,2018.0,2023.0,18.0,1.0,Night Rider,56rqKeuhAVv2E6RK5BifIS,-0.3020658048367386,-0.4995420311579101
2024-04-10,3T0fMfxYBU3q9oAUAdPIsr,highlight,395384.0,49.0,511608.0,"k-pop,k-pop boy group",2017.0,2024.0,11.0,6.0,Hallyu Boy Bands,"3jH1IMkaF2I1sDgNDbegq5, 3jH1IMkaF2I1sDgNDbegq5",-0.2502086101842012,-0.4752979608576519
2024-05-03,48I9QQhVxPjmcSOPeLVv5D,boys be kko,0.0,23.0,3815.0,japanese electronic,2020.0,2024.0,20.0,3.0,Brain Food,27tW9TTL6rDlkcW89SfgvH,-0.3059566972976165,-0.5042837532629367
2024-04-10,6Y1fkM0GSMtbOYT8iNjup5,geir gudmundson,215561.0,40.0,993.0,background piano,2019.0,2024.0,14.0,1.0,Piano in the Background,"1KHv34fVmVie0NLPeWtEZe, 5nRqY2Ujz9GkqbZRx8oiU6, 1KHv34fVmVie0NLPeWtEZe, 5nRqY2Ujz9GkqbZRx8oiU6",-0.30626651074883393,-0.48848087202172413
2024-04-05,4p75GTNEXwsAAkpweMVtKo,monte booker,569903.0,46.0,128334.0,"indie hip hop, viral rap",2015.0,2022.0,14.0,1.0,anti pop,"1P2ugR200fs2J3ASKUAIMg, 1P2ugR200fs2J3ASKUAIMg, 1P2ugR200fs2J3ASKUAIMg, 1P2ugR200fs2J3ASKUAIMg, 1P2ugR200fs2J3ASKUAIMg, 1P2ugR200fs2J3ASKUAIMg",-0.2922863708865093,-0.46250388850070806
2024-04-24,3pBZ54BloAsAYIkZS15jol,smandem.,29084.0,21.0,2158.0,"christian , jazz , modern",2021.0,2023.0,5.0,1.0,Next Wave Soul,"6gyz4TE6oDNsyGPIA2V6PG, 6gyz4TE6oDNsyGPIA2V6PG",-0.30613861114902235,-0.5021515911463227
2024-04-02,5FDFlNDmnGwmTB0broI9MA,jaden cohen,222736.0,43.0,65.0,jazz,2023.0,2024.0,8.0,1.0,Jazz for Sleep,"6R1p1fumkttTWuMZqMLojv, 6ghT3bOc0eKBxvHf4FzLr9",-0.30636839128842636,-0.4879548692990345
