ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found,loudness_zscore,tempo_minmax
4mXGooManGPH6xAWRAtRJU,hell of a view,71.0,184.0,2IvkS5MXK0vPGnwyJsrEyV,2021-04-23,175026.0,0.101,0.689,0.592,0.00867,0.11,-6.758,0.0235,98.997,0.919,5.0,1.0,4.0,1.0,2024-04-02,Country Gold,0.4366955945435337,0.3513248335245611
1haa8GXT0cl9wzRnpZG0YH,"bent (with kyle richh, jenn carter & tata)",70.0,183.0,"0yknvLWQZxwsMjhUhwWZQ8, 0hF6lbAjRsq4svrQUr5sgU, 3BcgTyEdL81zMljmXcilZM, 43s6uFZrdusv7ggmDSpO41",2023-11-17,171198.0,0.398,0.848,0.632,0.0,0.282,-7.381,0.277,123.987,0.253,2.0,1.0,4.0,4.0,"2024-04-19, 2024-05-09, 2024-04-12, 2024-05-03","New Music Friday, Get Turnt, Hip-Hop Controller",0.36974457430212976,0.485309413770548
4HfLQJtVT1KiX1eVedDyTm,alaska,71.0,184.0,4NZvixzsSefsNiIqXn0NDe,2019-01-18,188000.0,0.411,0.847,0.386,0.00176,0.108,-10.668,0.0507,104.001,0.178,9.0,0.0,4.0,1.0,2024-04-19,Indie Shuffle,0.016505403301335958,0.3781539187406844
0lOQaZwX9AkAiSvObh4G70,all to myself,76.0,185.0,"1RyvyyTE3xzB2ZywiAwp0i, 0iEtIxbK0KxaSlF7G42ZOp, 1Xyo4u8uXC1ZmMpatF05PJ",2024-04-12,254320.0,0.0623,0.734,0.539,1.54e-05,0.309,-7.244,0.0429,117.98,0.18,4.0,0.0,4.0,2.0,"2024-05-09, 2024-04-12","Daily Lift, Hip-Hop Controller",0.38446735082391525,0.4531027161499941
6oWx7grNKOeW7sW2trVFYa,i don't think you're ready,45.0,185.0,75EZuo5MHV2572NRpMWotC,2024-04-12,228939.0,0.000375,0.492,0.842,0.0128,0.237,-7.324,0.0449,161.07,0.673,6.0,1.0,4.0,1.0,2024-04-12,Modern Psychedelia,0.375870109059369,0.6841309499554993
5OKlj1PEpzA4g0JSljysE9,let it burn,68.0,185.0,3y2cIKLjiOlp1Np37WiUdH,2023-10-06,206092.0,0.19,0.689,0.634,0.0,0.0987,-6.161,0.0332,119.024,0.324,10.0,1.0,4.0,1.0,2024-04-12,New Music Friday,0.5008525112114601,0.45870015119508456
5Si7lQfzTcOs55xiXgBxS9,fireside,57.0,185.0,6BJeebrVncgZDD3y0qOQQf,2023-12-31,133066.0,0.991,0.415,0.0148,0.947,0.0979,-33.185,0.0385,73.127,0.204,1.0,1.0,4.0,5.0,"2024-04-03, 2024-04-16, 2024-05-08, 2024-05-01, 2024-04-04",Focus Piano,-2.403295756852262,0.2126221087961225
5mdzg7ZwebXNb90LPRusAs,crave you,61.0,5.0,"1lc8mnyGrCLtPhCoWjRxjM, 5cxol8ruhBU1QpUick7A42",2014-10-24,234786.0,0.1,0.921,0.48,0.0,0.0764,-9.2,0.0815,120.043,0.318,1.0,0.0,4.0,1.0,2024-04-23,Park Hangs,0.1742647896807596,0.4641635480446508
0PSSz0R58WstAQk7Ui0GUs,innocent,39.0,185.0,4XPttwv3iZzydK67YRl8tL,2024-03-01,156197.0,0.565,0.352,0.412,0.00379,0.124,-10.53,0.0746,161.653,0.228,11.0,1.0,4.0,1.0,2024-05-09,Nordic Folk,0.03133564534517822,0.6872567206751236
62GUjBiYCUCGtd5BHOIhi0,prodigal daughter,39.0,185.0,"1f3ubTd6eyxuy30ddDJQQa, 3JBmecDGXTll46ygrnGTM6",2022-01-21,222251.0,0.725,0.642,0.221,4.72e-05,0.111,-17.241,0.0338,112.943,0.119,9.0,1.0,4.0,1.0,2024-04-07,Indie Bluegrass,-0.689865473178195,0.42609670051577897
0PJEfnCE6I9iGOA6A9TucF,savage,37.0,185.0,5RM955coCWa6UkFtlMapwC,2024-04-12,195856.0,0.00303,0.412,0.953,0.0,0.148,-3.237,0.0579,76.045,0.276,6.0,1.0,4.0,1.0,2024-05-09,Hard Rock,0.8150816977056253,0.22826704697770678
7rEna9icPrPPFf9sde2wK4,kill my vibe,41.0,185.0,"1P1y4wp6V0CwjhGcXPKgAu, 5ABfpj7Z00wfPiv2uW4MFm",2024-04-03,165961.0,0.000312,0.48,0.964,0.0,0.372,-5.194,0.0562,100.033,0.659,2.0,1.0,4.0,1.0,2024-05-03,All New Punk,0.6047716710404129,0.35687937634708383
45Q1nT2ec3wXZV3RvS769L,one more minute,41.0,184.0,5CHcX5KtuSz5uo1p5fM3sz,"September 3, 2002",388466.0,0.0952,0.362,0.946,0.0,0.359,-3.048,0.183,79.792,0.212,11.0,0.0,4.0,2.0,"2024-04-11, 2024-05-02",The Essential Ska,0.8353926813743658,0.24835669172287336
4Xr9UKLq3YGnExa50oLfAw,king size,40.0,185.0,39ywlwtGw8RTGobakgb11L,2020-09-25,297426.0,0.0233,0.787,0.224,0.731,0.162,-14.059,0.0645,95.912,0.33,10.0,0.0,4.0,1.0,2024-04-19,Lo-Fi House,-0.3479101819933681,0.3347845201968753
3pf3hHjBJP6E4zAaSDrl8r,maine,60.0,185.0,6YWqJQS9TETSb8LgZONUzI,2024-04-17,293389.0,0.0234,0.52,0.508,1.96e-05,0.144,-5.501,0.0369,168.015,0.191,8.0,1.0,4.0,2.0,"2024-04-26, 2024-04-23","Front Page Indie, Lorem",0.5717797557689666,0.721366760672121
5PJH1U5Iie893v48Fl9yaC,cool about it,73.0,183.0,"1hLiboQ98IQWhpKeP9vRFw, 12zbUHbPHL5DGuJtiUfsip, 1r1uxoy19fzMxunt3ONAkG, 07D1Bjaof0NFlU32KXiqUP",2023-03-31,180000.0,0.901,0.52,0.212,0.0,0.134,-13.693,0.0335,92.444,0.4,2.0,1.0,4.0,4.0,"2024-04-17, 2024-04-05, 2024-04-18","Relax & Unwind, wanderlust, EQUAL",-0.308577800920569,0.31619074171375877
2Lesv91L9paVZjIPpu0jx6,get lucki,62.0,184.0,0B3kMiB21aPQlKumGDr4c7,2023-10-13,179612.0,0.0191,0.738,0.576,0.0,0.0713,-5.945,0.284,155.039,0.434,1.0,1.0,5.0,1.0,2024-04-19,No Cap,0.5240650639757349,0.651795575667242
3oht02g1mg6KywagA3bysC,paper plane,50.0,181.0,"7CLsFRcEkn0Amc9VlVOFwR, 6EdfpkgBzauysFts2D0LSO",2024-03-08,153000.0,0.00111,0.499,0.894,0.000266,0.0986,-3.787,0.0507,159.777,0.149,6.0,0.0,4.0,8.0,"2024-05-09, 2024-04-03, 2024-04-18, 2024-04-17, 2024-04-11, 2024-05-01, 2024-04-25, 2024-04-04",Main Stage,0.7559756605743699,0.6771984944829877
61YuCtYvNxDecX2qlR62z3,get up,35.0,185.0,3QOwPxkPpGvhbiPaEs7Pnl,2015-01-20,224713.0,0.815,0.574,0.426,0.0354,0.104,-12.136,0.0524,119.133,0.375,9.0,1.0,4.0,1.0,2024-04-23,Wild & Free,-0.14125398307808767,0.45928455772757
6YvqWjhGD8mB5QXcbcUKtx,love story (taylor’s version),79.0,184.0,06HL4z0CvFAxyc27GXpf02,2021-04-09,235766.0,0.13,0.627,0.792,3.97e-06,0.0845,-4.311,0.031,119.054,0.415,2.0,1.0,4.0,1.0,2024-04-02,Feel Good Acoustic,0.699663727016592,0.45886099702971356
0Tel1fmuCxEFV6wBLXsEdk,kiss me,67.0,183.0,6eUKZXaKkcviH0Ku9w2n3V,2011-09-09,280853.0,0.64,0.589,0.227,0.00469,0.0248,-16.67,0.0498,74.993,0.182,2.0,1.0,4.0,1.0,2024-04-24,Warm Fuzzy Feeling,-0.6285026600837464,0.22262671971004855
7hrFCoyWwKep7qp1lP4oga,back on my bs,82.0,185.0,6qxpnaukVayrQn6ViNvu9I,2023-12-01,94426.0,0.238,0.804,0.573,0.00817,0.372,-8.654,0.33,121.961,0.701,9.0,1.0,4.0,14.0,"2024-05-09, 2024-04-03, 2024-04-13, 2024-04-07, 2024-04-12, 2024-05-05, 2024-04-29, 2024-04-09, 2024-04-30, 2024-05-07, 2024-04-23, 2024-04-28, 2024-04-08, 2024-05-01","Hip-Hop Controller, New Music Friday, Get Turnt, RADAR US, RapCaviar",0.23294096472378764,0.4744469584052671
4BA9CKWeuP4DwjBU0ZDdni,echo in your mind,39.0,185.0,"5B9q1NRokzWYB7nSgnlHyv, 6bdAgX0KYeVKzqNhnARYBw",2023-10-27,213636.0,0.00353,0.612,0.991,0.806,0.333,-5.503,0.0728,132.015,0.196,7.0,1.0,4.0,2.0,"2024-04-12, 2024-05-03",Night Rider,0.5715648247248529,0.5283517591172779
2Vjjo1WB2m1YBYyJqrcA9u,reveries,33.0,185.0,0xKWlgGQrGhZgWxhbQlBSE,2022-05-20,122954.0,0.864,0.414,0.0129,0.939,0.101,-33.406,0.0329,131.999,0.0397,6.0,1.0,4.0,1.0,2024-04-29,Atmospheric Calm,-2.4270456372268208,0.5282659746721425
1kMqjfsBgTzhGU4CNDxOD8,no.1 (feat. tems),55.0,185.0,"3SozjO3Lat463tQICI9LcE, 687cZJR45JO7jhk1LHIbgq",2024-03-20,147046.0,0.00914,0.878,0.77,0.00278,0.105,-5.281,0.0919,121.027,0.426,5.0,1.0,4.0,2.0,2024-05-02,"'fit check, EQUAL",0.5954221706214687,0.4694392914204832
4n4DD7oUknpI50eCFQ8r0w,old lustre,41.0,185.0,7ofbQA5JDWflBqWWilSxdE,2023-04-28,157533.0,0.994,0.313,0.0476,0.925,0.108,-29.909,0.0485,144.226,0.408,2.0,0.0,4.0,3.0,"2024-04-11, 2024-04-03, 2024-04-10",Intense Studying,-2.051238706594093,0.5938213753391166
4V2bBjCOgiOSNtgrTZL0og,bulletproof,56.0,183.0,4uwJ3NRArTb8VlKbuAFyFG,2023-12-01,182400.0,0.633,0.347,0.251,0.0,0.124,-9.857,0.0446,81.775,0.197,1.0,1.0,4.0,1.0,2024-04-26,Sin dato,0.10365994168942352,0.25898860139185265
71m2wUi0w4bQHDqloMQg5c,coming home,45.0,185.0,4w0JSW4wf4K5yYsruCZEbV,2023-10-06,155750.0,0.958,0.469,0.0655,0.9,0.111,-27.627,0.0344,70.417,0.0631,4.0,0.0,3.0,6.0,"2024-04-03, 2024-04-09, 2024-04-23, 2024-04-10, 2024-04-16, 2024-04-22",Instrumental Study,-1.8060023852604115,0.19809236840129965
1Usa0Fv8L9NmRKY4UYk4sD,drinkin,60.0,183.0,24Sxfn1uAoJmuR9N72drt9,2023-05-19,136615.0,0.0119,0.791,0.936,0.669,0.192,-4.216,0.0415,129.996,0.788,6.0,1.0,4.0,2.0,"2024-04-19, 2024-05-03",Shuffle Syndrome,0.7098729516119906,0.517526834446744
3fVcruTmO0d34kf4uWCHJM,do not disturb,56.0,185.0,6ZuFc28ghG17tRPI8ZNpTF,2023-10-13,148916.0,0.987,0.564,0.0463,0.912,0.111,-20.817,0.0288,69.01,0.13,10.0,1.0,4.0,1.0,2024-04-08,Deep Focus,-1.0741621800534122,0.19054869875719788
54bm2e3tk8cliUz3VSdCPZ,master of puppets (remastered),71.0,3.0,2ye2Wgw4gimLv2eAKyk1NB,1986-03-03,515386.0,0.00067,0.539,0.828,0.421,0.154,-9.108,0.035,105.25,0.562,4.0,0.0,4.0,3.0,"2024-04-06, 2024-04-14, 2024-05-03","Kickass Metal, Rock Solid, Heavy Metal",0.18415161770998764,0.3848504669890732
4yqtwO7MQIIXqoiRBPHAgR,money for nothing,65.0,1.0,0WwSkZ7LtFUFjGjMZBMt6T,1985-05-13,506400.0,0.0491,0.667,0.655,0.000894,0.0641,-9.339,0.0367,134.212,0.657,2.0,0.0,4.0,1.0,2024-04-11,80s Rock Anthems,0.15932708211486035,0.5401310357399444
6cq7PaFrHOyOVzNyFBTCoX,passeggiata serale,62.0,185.0,4gKgtmTsn635GvNGL8EXh8,2023-08-18,132930.0,0.996,0.62,0.0217,0.921,0.111,-24.938,0.0419,74.475,0.468,6.0,1.0,3.0,7.0,"2024-04-03, 2024-05-07, 2024-04-23, 2024-04-16, 2024-04-22, 2024-04-04, 2024-04-15","Peaceful Piano, calm vibes",-1.5170275964496007,0.2198494482987872
1vXPvFeZGpojHygGjSjQfH,lasai,54.0,185.0,3bhvCKBgGPO4OURkbYkt3b,2021-12-03,221000.0,0.927,0.132,0.00572,0.792,0.101,-34.217,0.0453,74.676,0.0348,5.0,1.0,4.0,2.0,"2024-04-05, 2024-04-29",Unknown,-2.5142001756149086,0.22092711539080176
2npMfTDQAwY1Jga13HS01O,riot,43.0,185.0,"1CXuuw8HJhyN80HlNzvL1e, 2fNr4ldujwq97v1jWeqs8K",2023-03-17,165857.0,0.000656,0.522,0.992,0.206,0.336,-0.045,0.158,139.985,0.0711,2.0,1.0,4.0,3.0,"2024-04-26, 2024-04-12, 2024-05-03","Hype, Dubstep Don",1.1581116441110206,0.5710831358503919
4nFrcGM7MY1mpoQCC7Kefj,me & u,78.0,185.0,687cZJR45JO7jhk1LHIbgq,2023-10-05,192935.0,0.117,0.775,0.662,0.0648,0.0928,-7.755,0.0408,112.014,0.257,10.0,1.0,4.0,1.0,2024-04-26,Big Mood,0.3295524690528761,0.4211158411700998
1RJL72qQlZxHUIxKEuQWDg,oral - olof dreijer remix,55.0,183.0,"7w29UYBi0qsHi5RTcv3lmA, 7ltDVBr6mKbRvohxheJ9h1, 1Wxx3yxd6gZsNiAF1OwLk0",2024-04-10,321800.0,0.0327,0.765,0.859,0.197,0.142,-8.391,0.0527,129.06,0.38,1.0,1.0,4.0,1.0,2024-04-12,Summer Vibes,0.2612043970247334,0.512508444406318
2xcKXBb8yAyRX37RkvaozM,precious time,43.0,185.0,2BOqxhLZK8i0dICth5U9VH,2023-01-26,172000.0,0.96,0.113,0.00977,0.841,0.107,-36.173,0.0365,83.288,0.0812,4.0,1.0,4.0,1.0,2024-04-05,Ambient Relaxation,-2.7244027367580643,0.26710059298497696
2OqSCeCuxFkMyXHV2tzNBG,dawning,24.0,185.0,64qscQGDXCB9o3nSgoRlBJ,2023-01-13,143859.0,0.985,0.218,0.011,0.822,0.107,-34.465,0.0371,66.85,0.0866,2.0,1.0,3.0,1.0,2024-04-05,Cool Down,-2.5408516250850024,0.17896779866390725
3eHg10L5NVIz84J4oRTZRG,closed for renovations,37.0,185.0,"0JA5uqKcjlx67kfQ5atued, 4EFMHRFpgrpfp0AVEBp4m2",2021-08-20,163978.0,0.753,0.667,0.437,0.94,0.891,-16.354,0.0707,99.978,0.677,3.0,0.0,4.0,1.0,2024-05-02,Brain Food,-0.5945435551137885,0.35658449231693057
0AlsRtqib2JbMHDWvcDrus,a day in june,50.0,185.0,3nEq4JXO2GPqB7n95OacSk,2023-08-11,120080.0,0.988,0.374,0.0573,0.905,0.113,-27.867,0.0303,136.724,0.534,1.0,1.0,3.0,7.0,"2024-04-03, 2024-04-09, 2024-04-23, 2024-04-10, 2024-04-16, 2024-04-22, 2024-04-04",Instrumental Study,-1.8317941105540505,0.5535991936262157
6YaC65M3ujeROidG3b09J0,surprise yourself,49.0,181.0,1Zp054Jc86WVKCxKEqZGOA,2016-02-19,260866.0,0.262,0.346,0.429,0.000827,0.138,-12.187,0.0832,158.931,0.0885,8.0,1.0,3.0,1.0,2024-04-03,Creativity Boost,-0.1467347247029859,0.6726626419464491
3WJbPo8V61piAagZYyRqn8,honey,34.0,185.0,76Fuve7XknoppOovQwARzY,2023-06-01,249467.0,0.293,0.521,0.559,0.0,0.17,-4.972,0.0274,123.984,0.192,0.0,1.0,4.0,1.0,2024-04-02,노래방 인기가요 (Singing Room K-Pop),0.6286290169370286,0.4852933291870851
2oefmctoiEMHs6Cf6PmoHj,lambada (your love),55.0,185.0,"6UOk7DmvqlzWmo6gjhZvn6, 17esEoE9uEHFKuzkar2UL0, 7IFPeV5Ew63S7Hid0AjNgK",2022-09-15,266668.0,0.0267,0.557,0.981,0.0108,0.364,-4.375,0.137,149.904,0.364,6.0,0.0,4.0,4.0,"2024-04-19, 2024-04-02, 2024-04-05, 2024-04-12",Hardstyle Bangers,0.692785933604955,0.6242641303065721
5dWfl2PBpKHpBVdz95wxK1,no letting go,65.0,184.0,3kc5AFnL1TQQdNaMdSW2UO,2003-03-04,202013.0,0.0479,0.496,0.819,0.000215,0.177,-5.656,0.0444,100.215,0.317,5.0,0.0,4.0,1.0,2024-04-04,Summer Vibes,0.5551225998501582,0.3578551744105
4w95iGC6NrxZJ5o3D7bWyV,eyes on you,66.0,185.0,6pBNfggcZZDCmb0p92OnGn,2017-11-17,182493.0,0.323,0.34,0.652,0.0,0.201,-6.982,0.0427,88.783,0.464,9.0,1.0,4.0,1.0,2024-04-02,Country Gold,0.4126233176028042,0.2965621883611954
3ZspQSOFcZZfRZhNoYDPLs,j'adore,36.0,185.0,2M2blWl1LBN2UoxlJdaug2,2023-08-16,182827.0,0.0542,0.799,0.828,0.701,0.0673,-5.367,0.0411,134.019,0.861,6.0,0.0,4.0,1.0,2024-05-01,Club Resistance,0.5861801357245815,0.5390962608704977
1akgiRM3mN2nxu2AX6ACCW,i love college,58.0,136.0,1wgY8huggK60P5nvYrwcYT,2009-01-01,241933.0,0.0897,0.713,0.826,0.0,0.421,-4.075,0.243,86.444,0.664,8.0,1.0,4.0,6.0,"2024-05-09, 2024-04-29, 2024-04-11, 2024-05-07, 2024-05-02, 2024-04-25","Gold School, Throwback Thursday",0.7250255902220034,0.2840215747879516
0HrhMgGtRk6wOxUUCqvf4i,lost it all,43.0,171.0,35VpsbV6V2NdfTeNZEbKfc,2016-02-26,223655.0,0.0233,0.565,0.386,0.00113,0.109,-11.856,0.0299,73.019,0.184,7.0,0.0,3.0,1.0,2024-04-19,Deep Dark Indie,-0.11116363690217587,0.21204306379145804
47MCbUMo5YM8hgLC3flMZ7,in the dust,64.0,185.0,"5z275L9haKWG328mm7UFd3, 0OkJaMHmOycCjKUHObnGtT, 0e7jcv95x5MTycydtfg6wv",2023-10-13,191570.0,0.447,0.612,0.93,0.289,0.0945,-5.692,0.0376,125.999,0.418,1.0,0.0,4.0,2.0,"2024-04-12, 2024-05-03",Night Rider,0.5512538410561124,0.49609680774633536
5p7DcsDqbHeMO02ZusP48R,new day,55.0,185.0,44OGVPM58fHybAAajAAHxk,2022-03-18,171000.0,0.983,0.481,0.0628,0.947,0.0933,-28.728,0.0542,135.954,0.0952,4.0,1.0,4.0,4.0,"2024-05-07, 2024-05-08, 2024-05-01, 2024-04-10",Classical Sleep,-1.9243219250449795,0.5494708172040705
5kMDKlRMO3MNeCKt73Ab7i,조금 돌아왔어 (feat. skinny brown),34.0,185.0,"117Rg4kISlVXLtYDzYL7gS, 5enwJ9yOnKlCP91ov4Dqhv, 0E0fq98DMHhkAgiXWpCViX",2024-03-30,196920.0,0.0767,0.811,0.878,0.0,0.186,-5.258,0.174,119.998,0.671,1.0,1.0,4.0,16.0,"2024-05-09, 2024-04-02, 2024-05-05, 2024-04-11, 2024-04-09, 2024-04-28, 2024-05-02, 2024-05-07, 2024-04-10, 2024-04-16, 2024-04-26, 2024-04-08, 2024-04-22, 2024-05-08, 2024-04-25, 2024-04-15",KrOWN,0.5978938776287758,0.46392227929270724
3sI0ekqQTE7NxdZhNFqF93,damn,53.0,185.0,"24neLwyYRyj4ItaGnFeIT0, 0Y4inQK6OespitzD6ijMwb",2020-04-03,220839.0,0.0236,0.715,0.962,6.11e-05,0.381,-4.416,0.26,149.974,0.517,4.0,0.0,4.0,1.0,2024-04-06,Hype,0.6883798472006251,0.6246394372540398
7HH2qGXywdgAn5b2WHnkQq,high heels,19.0,0.0,"0jnsk9HBra6NMjO2oANoPY, 7sKxqpSqbIzphAKAhrqvlf",2022-10-07,155032.0,0.0791,0.794,0.64,0.0,0.0812,-5.745,0.0306,110.058,0.851,1.0,1.0,4.0,3.0,"2024-04-26, 2024-04-22, 2024-05-03","New Dance Pop, Wild Country",0.5455581683871005,0.4106286927522867
0aTLdmFdG0WHxB4crLeDX0,togetsu bridge,43.0,185.0,0w7aB02RXntGs6Gng4IfIn,2023-05-07,147428.0,0.801,0.369,0.0843,0.944,0.0891,-29.715,0.0606,104.257,0.0642,9.0,0.0,4.0,1.0,2024-04-09,Chill Out Music,-2.0303903953150684,0.37952646986285216
7q2euBzunDGE9082q4eRV0,human nature,53.0,185.0,6FugQjLquBF4JzATRN70bR,2024-03-29,165344.0,0.0195,0.72,0.585,0.000593,0.0827,-6.274,0.0383,121.962,0.772,1.0,0.0,4.0,1.0,2024-04-05,Front Page Indie,0.4887089072190385,0.4744523199330881
3g13RoXa4peUuajNa5CFlD,knowuright,30.0,185.0,"5ajljiYpIfLbXcflHlmpQk, 0gKR8NI5vgeG9kCyt8q06v",2023-05-19,240426.0,0.359,0.689,0.403,0.000631,0.106,-8.147,0.0764,119.939,0.429,6.0,1.0,4.0,1.0,2024-04-24,Next Wave Soul,0.28742598440659944,0.46360594915127007
64krw31lp3jUOuZHvGtgkB,slipstream (feat. julia church),47.0,185.0,"5EmEZjq8eHEC6qFnT63Lza, 4dHGNdVhBxCJUyMk9dR727",2023-09-22,252073.0,0.0335,0.527,0.871,0.00013,0.557,-6.842,0.0355,122.996,0.0943,6.0,0.0,4.0,1.0,2024-04-05,Summer House 2024,0.4276684906907602,0.47999613969996885
25cW3WuUYMBi2gXVBYAVWN,almosttown,33.0,185.0,2lP1T5oI2BjkLq9axMhG2o,2024-03-07,302040.0,0.0023,0.455,0.912,0.000594,0.348,-5.464,0.0816,148.069,0.339,6.0,0.0,4.0,1.0,2024-04-16,Epic & Melodic,0.5757559800850691,0.614425726755096
6MBVlbTBRUahJGeVYGuZ5w,"scenario (feat. busta rhymes, dinco d & charlie brown) - lp mix",35.0,185.0,"09hVIj6vWgoCDtT03h8ZCa, 1YfEcTuGvBQ8xSD1f53UnK, 2cS6wbmG3wMYrzJperKqaa, 23eGWtGneElWXARaabR0Dk",1999-10-26,250373.0,0.0454,0.807,0.845,0.000355,0.106,-6.529,0.293,101.785,0.65,1.0,0.0,4.0,1.0,2024-04-18,Throwback Thursday,0.4613051990945473,0.3662727730894195
0n8IZnobhLxdjk02TtAnQj,orbit,48.0,185.0,4lOnTI7pZfZeLAQ4z2idCd,2023-01-26,156367.0,0.992,0.175,0.0108,0.484,0.112,-35.572,0.0529,143.693,0.0742,1.0,1.0,3.0,1.0,2024-04-29,Stress Relief,-2.659815958001911,0.5909636810105408
7yKjDDd9w01nFEOD5adoHq,do i - remix,65.0,185.0,"6acbdy69rtlv8m9EW31MYl, 3wcj11K77LjEY1PkEazffa",2023-12-19,138069.0,0.74,0.847,0.825,0.000175,0.151,-7.042,0.106,113.019,0.726,6.0,0.0,4.0,4.0,"2024-04-19, 2024-05-08, 2024-04-05, 2024-05-03","Big Mood, Afro Bars",0.40617538627939453,0.42650417663017254
28oStvbdfSCqQRMIkvyXCN,goyard god,44.0,185.0,5X0V59ipZnbvnubW0rQVri,2024-03-29,212741.0,0.047,0.5,0.68,0.000149,0.439,-8.051,0.147,81.834,0.357,7.0,1.0,4.0,1.0,2024-04-05,Spilled Ink,0.29774267452405495,0.25930493153328976
0h7QMc9ZRzA9QJrbEHytn2,the astronaut,83.0,185.0,5vV3bFXnN6D6N3Nj4xRvaV,2022-10-28,282463.0,0.00446,0.54,0.761,2.5e-06,0.137,-5.356,0.0311,124.988,0.215,5.0,1.0,4.0,4.0,"2024-04-17, 2024-05-09, 2024-05-08, 2024-04-18","드라이빙 댄스+ (K-Pop Dance Driving), WOR K  OUT",0.5873622564672066,0.49067630311933685
4euAGZTszWPrriggYK0HG9,lay all your love on me,78.0,184.0,0LcJLqbBmaGUft1e9Mm8HV,1980,274466.0,0.117,0.678,0.727,0.00396,0.354,-7.844,0.0258,133.481,0.71,2.0,0.0,4.0,2.0,"2024-04-06, 2024-04-09",All Out 80s,0.31998803758981836,0.5362117589028169
2wXD5gtf36FXnrbwnq9aYf,i waited for you,46.0,185.0,6swk8GFDoEZ1cFDX70xyuO,2015-10-16,204840.0,0.846,0.504,0.101,0.000897,0.0919,-15.051,0.0313,111.599,0.171,11.0,1.0,4.0,1.0,2024-04-05,Nordic Folk,-0.4545159798737416,0.4188908071243982
4pGxnHLyli1TLkRFHyBxo0,angel,53.0,185.0,6eXZu6O7nAUA5z6vLV8NKI,2022-12-12,352178.0,0.897,0.69,0.675,6.68e-05,0.263,-8.023,0.346,99.802,0.857,1.0,0.0,4.0,2.0,"2024-04-28, 2024-05-07",'fit check,0.3007517091416462,0.3556408634204403
5HeivWMgipA2LeBHrUhEip,self-destructor,32.0,185.0,0ba3O2a1JNxb3oXbF74KcG,2024-04-17,285386.0,0.000775,0.455,0.846,0.000462,0.108,-7.8,0.0466,145.059,0.681,8.0,1.0,4.0,3.0,"2024-04-24, 2024-05-01, 2024-04-18","Fresh Finds, Fresh Finds Rock",0.32471652056031886,0.5982875280139828
4QTsrZ1o0SRgx6FhdonuCi,black coal of dream,47.0,185.0,69HZUsV2eMEw0ka0BQTZ79,2023-06-16,125160.0,0.991,0.34,0.0306,0.9,0.0748,-27.913,0.034,81.193,0.0733,7.0,1.0,3.0,3.0,"2024-04-03, 2024-04-04, 2024-04-18",Perfect Concentration,-1.8367375245686643,0.2558681922000493
4vxA3aI7l73i0Hi819OQhH,despacito,52.0,185.0,"0NxhAEPOSeCg6vypFr7yjU, 1qwVM2JnEMXbKgvZESGsRn",2017-05-25,170454.0,0.619,0.686,0.475,0.0,0.501,-5.572,0.0748,86.353,0.743,4.0,1.0,4.0,1.0,2024-04-17,Ultimate Covers,0.5641497037029318,0.28353367575624344
6WUjd7Rs52cnRFC8k4ERBs,escape,31.0,185.0,1kmlGybezNBp0fGM8PNBw9,2024-04-26,164467.0,0.596,0.643,0.59,0.0526,0.0976,-7.689,0.349,137.758,0.243,7.0,1.0,4.0,1.0,2024-05-01,Fresh Finds,0.3366451935086267,0.5591430133930966
6tk1LRABEXt2zygYj3jmPt,raven,47.0,185.0,"4lDBihdpMlOalxy1jkUbPl, 4FXGRMSHh2JjHxVwS8dhH1",2023-10-13,184000.0,0.0654,0.773,0.749,0.000221,0.136,-4.55,0.0624,90.005,0.606,2.0,1.0,4.0,2.0,"2024-04-19, 2024-05-03","Girls' Night, Rocktronic",0.6739794672450101,0.3031139753584181
3bFQS0uqG7zJ830fYLkKly,i can feel it,50.0,185.0,"0sLb0ouettR8lDLnEgCSVK, 0xtxiEdr8VEnERqcadfVNK",2022-07-08,102857.0,0.0521,0.775,0.464,0.705,0.105,-11.299,0.172,153.951,0.637,11.0,0.0,4.0,2.0,"2024-04-12, 2024-05-03",Jazz Vibes,-0.05130534111652259,0.645962233398029
0n2qnn5LOpxXNeTyj7YDYK,person i nöden,67.0,183.0,7zLm9op6LgPqKL62d1FzhO,2024-03-01,140243.0,0.244,0.543,0.685,0.0,0.274,-4.29,0.0634,82.912,0.835,8.0,1.0,4.0,1.0,2024-04-30,Sin dato,0.7019205029797854,0.2650846585242931
3smuAxUIVqSgUJMS9BDVqx,the awakening,45.0,185.0,3qJhX4vt6z2W7C2SsDHiAK,2022-10-14,120810.0,0.0532,0.17,0.177,0.895,0.387,-18.851,0.04,75.576,0.048,10.0,1.0,4.0,3.0,"2024-04-02, 2024-05-01, 2024-04-01",Meditate to the Sounds of Nature,-0.8628849636896883,0.2257524904296728
